Name,Street Address,City,State,Zipcode,Latitude,Longitude,Category
Station House Studio And Gallery Society,1 Mackenzie Avenue N,Williams Lake,BC,V2G 1N4,52.1322115,-122.1465296,gallery
Univers Culturel De Saint-Sulpice -Archives,116 Rue Notre-Dame Ouest,Montr¨¦al,QC,H2Y 1T2,45.44146634,-73.64887912,library or archives
Bridge Lake,7567 Bridge Lake Road,Cariboo L,BC,V0K 1E0,51.53757,-120.786749,library or archives
Alex Robertson Public Library,1222 Hildebrand Dr,La Ronge,SK,S0J 1L0,55.106937,-105.2904237,library or archives
HBI - Heritage Business Interiors,2600 Portland St Se,Calgary,AB,,51.03139728,-114.0313116,heritage or historic site
Uxbridge Public Library - Zephyr Branch,13000 Durham Rd,Uxbridge,ON,L0E 1T0,44.2241873,-79.2750766,library or archives
Festival Des Couleurs De Val Saint-C?me,501 Rue Val,Saint C?me,QC,J0K 2B0,46.271554,-73.871512,festival site
Eva O'Howard Theatre,10210 108 Avenue Nw,Edmonton,AB,,53.55403228,-113.4938415,theatre/performance and concert hall
Bibliotheque De Delson,1 1Ere Avenue,Delson,QC,J5B 1M9,45.3747471,-73.5416292,library or archives
Guildwood,123 Guildwood Parkway,Toronto,ON,M1E 4V2,43.74667037,-79.19988889,library or archives
Biblioth¨¨que Publique De Saint-Francois-De-Sales,255 Rue De-L'¨¦glise,Saint Fran?ois de Sales,QC,G0W 1M0,48.3253815,-72.1323643,library or archives
Biblioth¨¨que Lucy-Faris,115 Rue Principale,Gatineau,QC,,45.395104,-75.845073,library or archives
Culture Et Patrimoine Deschambault-Grondines,117 Rue Saint-Joseph,Deschambault Grondines,QC,G0A 1S0,46.6480148,-71.9277639,heritage or historic site
Th¨¦atre Espace Go,4890 Boul St-Laurent,Montr¨¦al,QC,H2T 1R5,45.521822,-73.590313,theatre/performance and concert hall
Powassan & District Union Public Library,324 Clark Street,Powassan,ON,P0H 1Z0,46.08185805,-79.36537202,library or archives
Biblioth¨¨que Du Bois¨¦,2727 Boulevard Thimens,Montr¨¦al,QC,H4R 1T4,45.5028475,-73.7057204,library or archives
Bending Spoons Gallery At Vesuvio,3010 Dundas St W,Toronto,ON,M6P 1Z3,43.66577171,-79.46978508,gallery
Remington Carriage Museum,623 Main Street,Cardston County,AB,T0K 0K0,49.1741508,-113.4545181,museum
Fredericton Region Museum,571 Queen Street,Fredericton,NB,E3B 5C8,45.95983165,-66.6354083,museum
Metro Toronto Convention Centre (John W.H. Bassett Theatre),255 Front St W,Toronto,ON,M5V 2W6,43.64405824,-79.38672399,theatre/performance and concert hall
Festival Du Cheval De Princeville,55 Rue Baillargeon,Princeville,QC,G6L 5H1,46.1776732,-71.873027,festival site
Biblioth¨¨que De Rivi¨¨re-¨¤ -Claude,520 Rue Principale Est,Rivi¨¨re ¨¤ Claude,QC,G0E 1Z0,49.2185471,-65.8949587,library or archives
Bibliotheque Pascal-Parent,22 Rue Levesque,Rimouski,QC,G5N 5S6,48.3604157,-68.4617054,library or archives
Mount Saint Vincent University Archives,166 Bedford Highway,Halifax,NS,B3M 2J6,44.67195125,-63.64515574,library or archives
Montr¨¦al Brazil Film Festival,3575 Av Du-Parc,Montr¨¦al,QC,H2X 3P9,45.5104087,-73.5756341,festival site
Creber's Heritage Lawn Cuts,9682 Windsor St,Chilliwack,BC,V2P 6C2,49.17776452,-121.9292885,heritage or historic site
Chapel Hill Historical Society And Museum,5492 3 Hwy,Barrington,NS,B0W 3B0,43.49641164,-65.70313566,museum
Festivalop¨¦ra De Saint-Eustache,271 Rue St-Eustache,Saint Eustache,QC,J7R 2L9,45.558364,-73.897395,festival site
Silvana Mcnulty Garden Gals,736 Fifth Street,New Westminster,BC,,49.21622673,-122.9228111,artist
Carberry Plains Museum,520 4Th Avenue,Carberry,MB,R0K 0H0,49.8708406,-99.3609502,museum
Cabaret Bmo Sainte-Th¨¦r¨¨se,57 Rue Turgeon,Sainte Th¨¦r¨¨se,QC,J7E 3H5,45.638081,-73.839669,theatre/performance and concert hall
Bruce Mines & Plummer Additional Union,33 Desbarats Street,Bruce Mines,ON,P0R 1C0,46.3022161,-83.7891263,library or archives
"Arta Gallery, Distillery District",55 Mill St,Toronto,ON,M5A 3C4,43.65063867,-79.35966192,gallery
Th¨¦atre Du Cuivre,145 Rue Taschereau O,Rouyn Noranda,QC,J9X 2V5,48.237773,-79.024326,theatre/performance and concert hall
Fort Ostell Museum,5320 54 St,Ponoka,AB,T4J 1L9,52.6814716,-113.5837205,museum
Multicultural Heritage Society of Prince George,535 Dominion St,Prince George,BC,,53.9150169,-122.7457144,heritage or historic site
Festival De La Bi¨¨re De La C?te-Nord,2 Cabot Avenue,Baie Comeau,QC,G4Z 1M1,49.218835,-68.143562,festival site
Flat Iron Building,897 Main St,Moncton,NB,,46.08782406,-64.78099665,heritage or historic site
Enwave Theatre,231 Queens W,Toronto,ON,M5J 2G8,43.63867912,-79.38216109,theatre/performance and concert hall
Kaslo & District Public Library,413 Fourth Street,Nakusp,BC,V0G 1M0,50.243665,-117.802664,library or archives
M'Chigeeng Fn,18 Lakeview Drive On,M'Chigeeng 22 (West Bay 22),ON,P0P 1G0,45.79710175,-82.15858211,library or archives
Circuits Des Fontaines Artistiques,892 Route 111 Est,Amos,QC,J9T 2K4,48.560407,-78.116945,artist
Biblioth¨¨que De Causapscal,3 De-La-Fabrique Place,Baie des Sables,QC,G0J 1J0,48.7199165,-67.8944474,library or archives
Moose Jaw Public Library Archives Department,461 Langdon Crescent,Moose Jaw,SK,S6H 0X6,50.3947843,-105.5315042,library or archives
Kingston Mills Lock Station,563 Kingston Rd,Kingston,ON,,44.29267524,-76.44269558,heritage or historic site
Biblioth¨¨que Municipale De Saint-Narcisse-De-Beaurivage,101 Rue Cure,Saint Narcisse de Beaurivage,QC,G0S 1W0,46.4806824,-71.2306294,library or archives
Morrin Municipal Library,113 Main Street,Rockyford,AB,T0J 2B0,51.2336096,-113.1409039,library or archives
Mount Pleasant,599 Pleasant Road,Toronto,ON,M4S 2M5,43.7039,-79.38812593,library or archives
Biblioth¨¨que De Kirkland,17100 Boul Hymus,Kirkland,QC,H9J 2W2,45.4484169,-73.8577545,library or archives
Bibliotheque Municipale De Dolbeau-Mistassini,175 4E Avenue,Dolbeau Mistassini,QC,G8L 1W6,48.8770737,-72.2253689,library or archives
Tay Gallery Kanata,471 Hazeldean Rd,Ottawa,ON,K2L 4B8,45.2983396,-75.88936871,gallery
Willowbank National Historic Site,14487 Niagara Parkway,Niagara on the Lake,ON,L0S 1L0,43.16718783,-79.06057769,heritage or historic site
St. George's Cathedral (Historic Site),270 King St E,Kingston,ON,,44.22943579,-76.48310326,heritage or historic site
Workers Art & Heritage Centre,51 Stuart St,Hamilton,ON,L8L 1B5,43.2663161,-79.86731875,heritage or historic site
Petit Th¨¦atre Du Vieux Noranda,112 Rue 7E,Rouyn Noranda,QC,J9X 1Z9,48.24774,-79.016654,theatre/performance and concert hall
Mus¨¦e Du Haut-Richelieu,182 Rue Jacques Cartier Nord,Saint Jean sur Richelieu,QC,J3B 7W3,45.305322,-73.253986,museum
Soci¨¦t¨¦ D'Histoire De La Prairie-De-La-Magdeleine,249 Rue Sainte-Marie,La Prairie,QC,J5R 1G1,45.4195731,-73.4963816,library or archives
Commonwealth Air Training Plan Museum Inc.,300 Commonwealth Way,Brandon,MB,R7A 5Y5,49.9024636,-99.9423835,museum
Ocadu Student Gallery,285 Dundas St W,Toronto,ON,M5T 1G1,43.65421756,-79.3909059,gallery
Addington Highlands Twp,3641 Flinton Rd,Tweed,ON,K0H 1P0,44.6397483,-77.2510114,library or archives
Loch Gallery,314 12 Av Sw,Calgary,AB,,51.04189873,-114.0687331,gallery
Port Alice Branch,951 Marine Drive,Port Alice,BC,V0N 2N0,50.42545,-127.486774,library or archives
Bernard Poulin Studios,20 The Driveway,Ottawa,ON,K2P 1V2,45.419442,-75.684678,gallery
Molson Amphitheatre,909 Lake Blvd W,Toronto,ON,M6K 3L3,43.6293331,-79.41511678,theatre/performance and concert hall
Canadian Bushplane Heritage Centre,50 Pim Street,Sault Ste. Marie,ON,P6A 3G4,46.5048449,-84.32381337,heritage or historic site
La Tulipe,4530 Av Papineau,Montr¨¦al,QC,H2H 1V3,45.533278,-73.575551,theatre/performance and concert hall
Smiths Falls Railway Museum of Eastern Ontario,90 William Street West,Smiths Falls,ON,K7A 5A5,44.90179095,-76.02836986,museum
Galerie D'Art La Griffonne,696 Boul Du-Griffon,Gasp¨¦,QC,G4X 6A8,48.937671,-64.308298,gallery
Buddies In Bad Times Theatre,12 Alexander St,Toronto,ON,M4Y 1B4,43.6633186,-79.38306593,theatre/performance and concert hall
Orleans,1705 Orl¨¦ans,Ottawa,ON,K1C 4W2,45.4566,-75.5242,library or archives
Donald Cahill Art Gallery,424 132 Rte O,Perc¨¦,QC,G0C 2L0,48.502211,-64.228209,gallery
Hastings And Prince Edward Regiment Military Museum,187 Pinnacle St,Belleville,ON,K8N 3A5,44.1635581,-77.3816004,museum
Fang-Chih Liao,9985 David Dr,Burnaby,BC,,49.2564138,-122.8937098,artist
Vieux Moulin,425 Rue Du-Vieux Moulin,Sainte Jeanne d'Arc,QC,G0W 1E0,48.8648891,-72.0821877,museum
The Dory Shop Museum,11 Dock St,Shelburne,NS,B0T 1W0,43.7594754,-65.3235032,museum
Leonardo Galleries,112 Scollard St,Toronto,ON,M5R 1G2,43.67190902,-79.3925738,gallery
Central Art Garage,66 Lebreton St N,Ottawa,ON,K1R 7H3,45.4071387,-75.7076476,gallery
Windsor Community Museum,254 Pitt Street W,Windsor,ON,,42.31850631,-83.04242908,museum
Black Earth Floral Gallery,5149 Country Bv Nw,Calgary,AB,,51.13740834,-114.1587633,gallery
Agricultural Museum of New Brunswick Inc.,28 Perry Street,Sussex,NB,E4E 2N7,45.7237354,-65.50125974,museum
"Glendon Gallery And Theatre, York University",2275 Bayview Ave,Toronto,ON,M4N 3M6,43.72717656,-79.37806354,gallery
Mus¨¦e Des Outils Anciens,1460 Rue Principale,Saint R¨¦mi de Tingwick,QC,J0A 1K0,45.863884,-71.822095,museum
Highfield Street United Baptist Church,290 George St,Moncton,NB,E1C 1W5,46.09045637,-64.78530836,heritage or historic site
Thompson Landry Gallery,32 Distillery Lane,Toronto,ON,M5A 3C4,43.64974766,-79.36018963,gallery
Spence Gallery,600 Markham St,Toronto,ON,M6G 2L8,43.66409665,-79.41245772,gallery
Articulations: Earl Selkirk Gallery,2928 Dundas St W,Toronto,ON,M6P 1Y8,43.66564418,-79.46719721,gallery
Big Valley Historical Society,57 Railway Ave S,Big Valley,AB,T0J 0G0,52.0317642,-112.7522546,heritage or historic site
Biblioth¨¨que De Saint-Alexis,232 Rue Principale,Saint Alexis,QC,J0K 1T0,45.9329894,-73.6144482,library or archives
Rothwell Gallery,1718 Montr¨¦al Rd,Ottawa,ON,K1J 6N5,45.5016613,-75.44123017,gallery
Reseau Biblio De L'Estrie,4155 Rue Brodeur,Sherbrooke,QC,J1L 1K4,45.3916533,-71.9671265,library or archives
Sanderson,327 Bathurst Street,Toronto,ON,M5T 1J1,43.65208519,-79.40551852,library or archives
G¨¦rald Leblanc Public Library,84 Irving Blvd,Bouctouche,NB,E4S 3L4,46.4734222,-64.7191904,library or archives
Metcalfe Village,2782 8Th Line,Ottawa,ON,K0A 2P0,45.229698,-75.469704,library or archives
Summerland Museum & Heritage Society,9521 Wharton St,Summerland,BC,V0H 1Z0,49.6008077,-119.6788487,museum
La Savonnerie Du Village - Soap Making ¨¦conomus¨¦e,36 Rte D' Flats,Escuminac,QC,G0C 1N0,48.121605,-66.448213,museum
Hangman Art Gallery (Artists' Network Initiative),756 Queen St E,Toronto,ON,M4M 1H4,43.6595549,-79.34810826,gallery
Stagecoach Theatre Arts School,22930 48 Ave,Langley,BC,,49.0876119,-122.5894912,theatre/performance and concert hall
Toronto-Dominion Bank Archives Department,69 Wellington Street,Toronto,ON,,43.6487055,-79.374548,library or archives
Bibliotheque Saint-Jean-Des-Piles,1596 Rue Principale,Saint Boniface,QC,G0X 2V0,46.4906006,-72.8086585,library or archives
Steveston Branch,4111 Moncton Street,Richmond,BC,V7E 3A8,49.125177,-123.178441,library or archives
O'Dell House Museum And the Genealogy Centre,136 Lower Street,Annapolis Royal,NS,B0S 1A0,44.747095,-65.5182046,museum
Biblioth¨¨que De Padoue,215 Rue Beaulieu,Padoue,QC,G0J 1X0,48.5791365,-67.9881121,library or archives
Biblioth¨¨que Lennoxville,101 Rue Queen,Sherbrooke,QC,,45.3663731,-71.8565721,library or archives
West Village Theatre Society,2007 10 Av Sw,Calgary,AB,,51.04432668,-114.1073262,theatre/performance and concert hall
Creston Public Library Association,531 16Th Avenue S,Creston,BC,V0B 1G5,49.090049,-116.505477,library or archives
Galerie D'Art Du Parc,864 Rue Des-Ursulines,Trois Rivi¨¨res,QC,G9A 5J9,46.343094,-72.53808,gallery
Karsh-Masson Gallery,110 Laurier Ave W,Ottawa,ON,K1P 1J1,45.42080089,-75.6902971,gallery
Biblioth¨¨que Municipale De Saint-Anicet,1547 132 Route,Saint Anicet,QC,J0S 1M0,45.1377065,-74.3581328,library or archives
Mira Godard Gallery,22 Hazelton Ave,Toronto,ON,M5R 2E2,43.67152102,-79.39362051,gallery
Marion Scott Gallery,2423 Granville St,Vancouver,BC,V6H 3G5,49.264079,-123.1386272,gallery
Enterprise Square (Downtown),10212 Jasper Avenue Nw,Edmonton,AB,T5J 4P6,53.541194,-113.496835,library or archives
Biblioth¨¨que Des Z'Hauteurs,794 Chemin Saint-Julien,Saint Julien,QC,G0N 1B0,45.9940349,-71.5281419,library or archives
Yvonne L. Bombardier Cultural Centre,1002 Av Ja-Bombardier,Valcourt,QC,J0E 2L0,45.493691,-72.311225,gallery
Biblioth¨¨que La Bouquinerie (Dosquet),154 St Joseph,Dosquet,QC,G0S 1H0,46.4679749,-71.5302449,library or archives
Stewart Hall Art Gallery,176 Chemin Du-Bord Du-Lac Lakeshore,Pointe Claire,QC,H9S 4J7,45.434547,-73.808293,gallery
U'Mista Cultural Society,1 Front Street,Alert Bay,BC,V0N 1A0,50.590953,-126.9315323,art or cultural centre
Lambton County Library,789 Broadway St,Plympton Wyoming,ON,N0N 1T0,42.960032,-82.116512,library or archives
Festival M¨¦moire Et Racines,249 Ch Du-Golf E,Saint Charles Borrom¨¦e,QC,J6E 8L1,46.048816,-73.44455,festival site
Blaine Lake Museum,103 Railway Ave East,Blaine Lake,SK,S0J 0J0,52.8346008,-106.8751898,museum
Filberg Heritage Lodge And Park,61 Filberg Rd,Comox,BC,V9M 2S7,49.6699464,-124.91701,heritage or historic site
Galerie Christin,4 King St W,Toronto,ON,M5H 1B6,43.64926849,-79.37842345,gallery
Hamilton Artists Inc.,155 James Street North,Hamilton,ON,L8R 2K9,43.2608623,-79.8673721,artist
Biblioth¨¨que De Saint-Zephirin-De-Courval,950 Rue Des-Loisirs,Saint Z¨¦phirin de Courval,QC,J0G 1V0,46.0592296,-72.6288296,library or archives
J.A.V. David Museum Inc.,414 Williams Ave,Killarney   Turtle Mountain,MB,R0K 1G0,49.1867096,-99.663543,museum
Homestead Museum Society,901 Dinosaur Trail North,Drumheller,AB,T0J 0Y0,51.4704149,-112.7295043,museum
Vernon Branch,3001 32Nd Avenue,Vernon,BC,V1T 2L8,50.265328,-119.271476,library or archives
Agnes Benidickson House,55 Stuart St,Kingston,ON,,44.22605665,-76.49222412,heritage or historic site
Canadian Medical Hall of Fame The,267 Dundas Street,London,ON,N6A 1H2,42.98471,-81.2454562,museum
The Rooms Provincial Archives,9 Bonaventure Avenue,St. John's,NL,A1C 5P9,47.5660823,-52.71145761,library or archives
Biblioth¨¨que De Price,1 Rue Du-Centre,Price,QC,G0J 1Z0,48.6032298,-68.1256843,library or archives
St. Joseph Twp,1240 Richards Street,St. Joseph,ON,P0R 1J0,46.2912534,-84.0341373,library or archives
"Federal Building, Dominion Public Building",1081 Main St,Moncton,NB,,46.08675048,-64.78440041,heritage or historic site
Les Forges Du Saint-Maurice National Historic Site,10000 Boul Des-Forges,Trois Rivi¨¨res,QC,G9C 1B1,46.39496,-72.660903,museum
Biblioth¨¨que De Saint-Justin,1281 Rue Gerin,Saint Justin,QC,J0K 2V0,46.2495301,-73.0898311,library or archives
Art Gallery of Ontario,317 Dundas St W,Toronto,ON,M5T 1G4,43.65351156,-79.39256978,gallery
Heritage Square,9193 Main St,Chilliwack,BC,V2P 7S5,49.16917328,-121.9573131,heritage or historic site
Arts Club Theatre - Stanley Industrial Alliance Stage,2750 Granville St,Vancouver,BC,V6H 3J3,49.261346,-123.1382118,theatre/performance and concert hall
Les Jours Sont Cont¨¦s Storytelling Festival,138 Rue Wellington Nord,Sherbrooke,QC,J1H 5C5,45.4036296,-71.8915749,festival site
Basilica Museum,200 Military Road,St. John's,NL,A1C 5M3,47.568113,-52.7087665,museum
Biblioth¨¨que De Saint-Georges,250 Rue 18E,Saint Georges,QC,G5Y 4S9,46.1170689,-70.6737699,library or archives
Alberta Theatre Projects,220 9 Av Se,Calgary,AB,,51.04496079,-114.0594411,theatre/performance and concert hall
Biblioth¨¨que Municipale De Sainte-H¨¦l¨¨ne-De-Bagot,384 6E Avenue,Sainte H¨¦l¨¨ne de Bagot,QC,J0H 1M0,45.7301698,-72.7362407,library or archives
Dublin Masonry Inc.,9 Marwood Court,Ottawa,ON,K2J 5G1,45.2598265,-75.7167211,heritage or historic site
Pouce Coupe Museum,5006 49Th Avenue,Pouce Coupe,BC,V0C 2C0,55.7149895,-120.131206,museum
Coop Les Cultur¨¦s,316 Ch D'En-Haut,Les ?les de la Madeleine,QC,G4T 9A8,47.237306,-61.849196,theatre/performance and concert hall
Ovens Natural Park And Museum,326 Ovens Road,Lunenburg,NS,B0J 2W0,44.28344747,-64.33485117,museum
Mcconachie,16607 50 Street,Edmonton,AB,T5Y 0C8,53.62794,-113.411279,library or archives
Le Centre D'Art La Petite ¨¦glise,271 Rue St-Eustache,Saint Eustache,QC,J7R 2L9,45.558456,-73.897604,theatre/performance and concert hall
Salon Du Livre De Dieppe,331 Acadie Ave,Dieppe,NB,E1A 1G9,46.10015538,-64.73881301,festival site
Waverley Construction Co,1827 Woodward Drive,Ottawa,ON,K2C 0P9,45.3688073,-75.7520177,heritage or historic site
Chocomotive - Chocolate Making ¨¦conomus¨¦e,502 Rue Notre-Dame,Montebello,QC,J0V 1L0,45.64984,-74.942458,museum
Succursale Du Secteur De Saint-Canut,9950 Boulevard De-Saint-Canut,Mirabel,QC,J7N 1K1,45.715792,-74.081601,library or archives
Modern Painting & Framing Shop,1315 Richmond Rd,Ottawa,ON,K2B 8J7,45.36805075,-75.78597113,gallery
Moose River Gold Mines Museum,6990 Moose Road,Halifax,NS,B0J 2L0,44.99801076,-62.95123543,museum
Irving Greenberg Theatre Centre,1233 Wellington St W,Ottawa,ON,K1Y 0G7,45.40007283,-75.73174253,theatre/performance and concert hall
Whistler Public Library,4329 Main Street,Whistler,BC,V0N 1B4,50.117127,-122.956295,library or archives
Bank of Montr¨¦al Museum,129 Rue Saint-Jacques,Montr¨¦al,QC,H2Y 1L6,45.504827,-73.557955,museum
Pharaoh's Gallery,1512 17 Av Sw,Calgary,AB,,51.03804883,-114.0964452,gallery
Biblioth¨¨que D'Hochelaga,1870 Rue Davidson,Montr¨¦al,QC,H1W 2Y6,45.5427901,-73.5455177,library or archives
Fondation Daniel Langlois Pour L'Art La Science Et La Technologie,3530 Boul Saint-Laurent,Montr¨¦al,QC,H2X 2V1,45.51326755,-73.57127422,museum
Le Mus¨¦e Du Bronze D'Inverness,1760 Rue Dublin,Inverness,QC,G0S 1K0,46.261217,-71.524558,museum
Site Historique De La Maison Lamontagne,707 Boulevard Du-Rivage,Rimouski,QC,G5L 1H2,48.484997,-68.496066,heritage or historic site
Timmins Museum: National Exhibition Centre,325 Second Avenue,Timmins,ON,P4N 1B3,48.4737271,-81.3320552,museum
Colby-Curtis Museum,535 Rue Dufferin,Stanstead,QC,J0B 3E0,45.016231,-72.093781,museum
Herbert Cpr Train Station Museum,625 Railway Avenue,Herbert,SK,S0H 2A0,50.4255921,-107.2247366,museum
Dr. Henry N. Payne Community Museum,143 Main Street,Cow Head,NL,A0K 2A0,49.1390751,-58.1184321,museum
Glenwood & Souris Regional Library,114 Second St S,Souris Glenwood,MB,R0K 2C0,49.616622,-100.26117,library or archives
C & E Railway Museum,10447 86 Avenue Nw,Edmonton,AB,,53.52206619,-113.4974344,museum
Desboro Music Hall,136205 Grey Road,Chatsworth,ON,N0H 1K0,44.40029536,-80.9895529,theatre/performance and concert hall
Heritage Railings,41415 Yarrow Rd,Chilliwack,BC,V2R 5G5,49.08246792,-122.0780134,heritage or historic site
Nutana Collegiate Institute: Memorial Library And Art Gallery,411 11Th Street E,Saskatoon,SK,S7N 0E9,52.1193419,-106.6613887,gallery
Biblioth¨¨que Publique Saint-Fulgence,251 Rue Saguenay,Saint Fulgence,QC,G0V 1S0,48.4500192,-70.9032321,library or archives
Ayr Branch Library,137 Stanley Street,North Dumfries,ON,,43.28549631,-80.44877639,library or archives
Greater Victoria Public Central Library,735 Broughton Street,Victoria,BC,V8W 3H2,48.42369,-123.36447,library or archives
Blue Metropolis Montr¨¦al International Literary Festival,10 Rue Sherbrooke O,Montr¨¦al,QC,H2X 4C9,45.512066,-73.569462,festival site
Cyril Ward Memorial Library,27 Pleasant Street,Guysborough,NS,B0H 1N0,45.389558,-61.498607,library or archives
Gallery 295,295 2Nd Ave E,Vancouver,BC,V5T 1B8,49.2680645,-123.0981191,gallery
Strasbourg & District Museum,200 Mountain Street,Strasbourg,SK,S0G 4V0,51.0695568,-104.9563949,museum
Battle of the Restigouche National Historic Site,40 Boul Perron O,Pointe ¨¤ la Croix,QC,G0C 1L0,48.01303,-66.735892,museum
Canadian Broadcasting Corporation Museum,250 Front St W,Toronto,ON,M5V 3G5,43.64442649,-79.38770643,museum
Lari Construction,84 Dufferin Rd,Ottawa,ON,K1M 2A6,45.441398,-75.681912,heritage or historic site
Burlington Performing Arts Centre,440 Locust St,Burlington,ON,,43.32423579,-79.79867349,art or cultural centre
Mus¨¦e Beaulne,96 Rue De-L'Union,Coaticook,QC,J1A 1Y9,45.130566,-71.807717,museum
Uncle Tom's Cabin Historic Site,29251 Uncle Road,Chatham Kent,ON,N0P 1M0,42.5852025,-82.1964662,heritage or historic site
Th¨¦atre La Licorne,4559 Av Papineau,Montr¨¦al,QC,H2H 1V4,45.5334556,-73.575423,theatre/performance and concert hall
Amos Seaman School Museum,5518 Barronsfield Road,"Cumberland, Subd. A",NS,B0L 1G0,45.77543323,-64.34872225,museum
Pavillon De L'?le,480 Boul D'Youville,Chateauguay,QC,J6J 5T9,45.384565,-73.76391,theatre/performance and concert hall
Biblioth¨¨que Municipale De Saint-Clet,25 Rue Piche,Saint Clet,QC,J0P 1S0,45.3523705,-74.2208491,library or archives
Acadian Museum,405 Universite Ave,Moncton,NB,E1A 3E9,46.10393465,-64.78543341,museum
Sooke Region Museum,2070 Phillips Road,Sooke,BC,V9Z 0Y3,48.3841265,-123.7056407,museum
Sudbury Region Police Museum,190 Brady Street,Greater Sudbury / Grand Sudbury,ON,P3E 1C7,46.4899039,-80.9910467,museum
Calgary Public Library,800 3 Street Se,Calgary,AB,T2G 2E7,51.0455213,-114.0550679,library or archives
"Mus¨¦e Marius-Barbeau, Maison De La Culture",139 Rue Ste-Christine,Saint Joseph de Beauce,QC,G0S 2V0,46.310991,-70.881887,museum
Transcript Building,828 Main St,Moncton,NB,,46.08814899,-64.7786352,heritage or historic site
Biblioth¨¨que De Saint-Barthelemy,1980 Rue Bonin,Saint Barth¨¦lemy,QC,J0K 1X0,46.1913549,-73.119143,library or archives
Lattimer Gallery,1590 2Nd Av W,Vancouver,BC,V6J 1H2,49.2696829,-123.1406592,gallery
Excalibur Theatre Arts Company,1773 Lyon St S,Prince George,BC,,53.9103237,-122.7846984,theatre/performance and concert hall
The Saguenay International Rhythm of the World Festival,459 Rue Racine E,Saguenay,QC,G7H 1T5,48.428783,-71.054103,festival site
Comox Branch,1720 Beaufort Avenue,Comox,BC,V9M 1R7,49.671709,-124.923911,library or archives
Aanischaaukamikw Cree Cultural Institute,205 Opemiska Meskino,Ouj¨¦ Bougoumou,QC,G0W 3C0,49.9240065,-74.8206599,art or cultural centre
